CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
421,2,Bronx,042100,2042100,E,BX43,Norwood,3706,8763.67621633000,2669986.40028000018
419,2,Bronx,041900,2041900,E,BX43,Norwood,3706,8588.72340431000,3505470.56813000003
425,2,Bronx,042500,2042500,E,BX43,Norwood,3706,8348.97718647000,3154915.26961999992
299,1,Manhattan,029900,1029900,E,MN01,Marble Hill-Inwood,3801,21401.71804240000,6687564.01963999961
309,1,Manhattan,030900,1030900,E,MN01,Marble Hill-Inwood,3801,7742.12187384000,3275072.01053000009
247,1,Manhattan,024700,1024700,E,MN36,Washington Heights South,3801,7046.85836134000,2736820.42099000001
991,4,Queens,099100,4099100,I,QN49,Whitestone,4103,17092.03650780000,11557974.99090000056
1333,4,Queens,133300,4133300,I,QN41,Fresh Meadows-Utopia,4106,12760.10935260000,7439227.11392000038
1347,4,Queens,134700,4134700,I,QN41,Fresh Meadows-Utopia,4106,14067.29764170000,11560676.47479999997
1367,4,Queens,136700,4136700,I,QN42,Oakland Gardens,4104,11746.99198820000,8262819.92496000044
404,4,Queens,040400,4040400,I,QN08,St. Albans,4112,9602.57115418000,5092779.19462999981
444,4,Queens,044400,4044400,E,QN61,Jamaica,4112,20651.40896890000,9708086.16493000090
616.01,4,Queens,061601,4061601,I,QN66,Laurelton,4105,8807.27712782000,4099344.35201000003
620,4,Queens,062000,4062000,I,QN66,Laurelton,4105,6540.97946985000,2387805.54613000015
376,4,Queens,037600,4037600,I,QN08,St. Albans,4112,16756.18284870000,8230896.92056000046
793,4,Queens,079300,4079300,I,QN99,park-cemetery-etc-Queens,4106,15761.10069240000,9357160.20579000004
391,3,Brooklyn,039100,3039100,E,BK78,Bushwick South,4002,6244.55092349000,1788447.77006000001
423,3,Brooklyn,042300,3042300,E,BK78,Bushwick South,4002,5572.23501677000,1961468.20002999995
19,4,Queens,001900,4001900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,15363.10162600000,9381831.16954999976
171,4,Queens,017100,4017100,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,23186.48679440000,13382067.28969999962
83,4,Queens,008300,4008300,E,QN71,Old Astoria,4101,7048.15739023000,2059577.56351000001
81,4,Queens,008100,4008100,E,QN71,Old Astoria,4101,5723.34766955000,1212136.87925000000
87,4,Queens,008700,4008700,E,QN71,Old Astoria,4101,7272.91421806000,2724649.18628000002
51,2,Bronx,005100,2005100,E,BX39,Mott Haven-Port Morris,3710,13392.10560240000,5509302.68195000011
20,1,Manhattan,002000,1002000,E,MN28,Lower East Side,3809,4690.07065854000,1368554.39531999989
24,1,Manhattan,002400,1002400,E,MN28,Lower East Side,3809,8143.06655828000,1860513.38806000003
624,4,Queens,062400,4062400,I,QN99,park-cemetery-etc-Queens,4105,11769.10169490000,5374590.64008999988
626,4,Queens,062600,4062600,I,QN66,Laurelton,4105,9226.58196513000,4664112.68180000037
1567,4,Queens,156700,4156700,I,QN43,Bellerose,4105,25782.84685640000,15711888.23479999974
1621,4,Queens,162100,4162100,I,QN43,Bellerose,4105,13300.34973460000,7712933.73797999974
214,4,Queens,021400,4021400,E,QN35,Briarwood-Jamaica Hills,4106,8483.17119552000,4031658.22269999981
601,4,Queens,060100,4060100,I,QN30,Maspeth,4110,6318.39147884000,1661594.13161999988
603,4,Queens,060300,4060300,I,QN21,Middle Village,4110,6684.56394360000,1952653.23985000001
27,1,Manhattan,002700,1002700,I,MN27,Chinatown,3809,3687.33789475000,638017.05466899998
167,1,Manhattan,016700,1016700,I,MN12,Upper West Side,3806,7990.75452922000,2195089.28028000006
159,1,Manhattan,015900,1015900,I,MN14,Lincoln Square,3806,6435.60991583000,1867947.72982000001
163,1,Manhattan,016300,1016300,I,MN12,Upper West Side,3806,9751.04406650000,2861319.98167000012
278,4,Queens,027800,4027800,E,QN76,Baisley Park,4112,5752.44950583000,1887113.09211999993
288,4,Queens,028800,4028800,I,QN76,Baisley Park,4112,12947.86045010000,8797331.26975999959
493.01,4,Queens,049301,4049301,I,QN30,Maspeth,4110,6327.55394384000,1764042.76763999998
497,4,Queens,049700,4049700,I,QN30,Maspeth,4110,6138.60343644000,2127232.70337999985
124,1,Manhattan,012400,1012400,I,MN31,Lenox Hill-Roosevelt Island,3805,5752.90929182000,1847564.26451999997
132,1,Manhattan,013200,1013200,I,MN31,Lenox Hill-Roosevelt Island,3805,5904.30063037000,2148206.13501999993
19,2,Bronx,001900,2001900,E,BX39,Mott Haven-Port Morris,3710,29989.84493730000,17964480.95910000056
23,2,Bronx,002300,2002300,E,BX39,Mott Haven-Port Morris,3710,4717.34212320000,1126747.39186000009
207,5,Staten Island,020700,5020700,E,SI28,Port Richmond,3903,21681.66997040000,9982026.83345000073
213,5,Staten Island,021300,5021300,E,SI28,Port Richmond,3903,14576.69954340000,8430209.44226000085
280,3,Brooklyn,028000,3028000,I,BK27,Bath Beach,4017,6067.52313256000,1494252.28477000003
282,3,Brooklyn,028200,3028200,E,BK27,Bath Beach,4017,6296.17726558000,1826159.07425000006
142.01,4,Queens,014201,4014201,E,QN54,Richmond Hill,4111,6319.31928041000,2270918.84157999977
142.02,4,Queens,014202,4014202,E,QN54,Richmond Hill,4111,12363.49490710000,6633244.60317000002
452,4,Queens,045200,4045200,I,QN35,Briarwood-Jamaica Hills,4106,7233.10366940000,2217107.87731999997
454,4,Queens,045400,4045400,E,QN35,Briarwood-Jamaica Hills,4106,8476.76160715000,2517110.83184000012
665.01,4,Queens,066501,4066501,I,QN21,Middle Village,4110,11677.38095040000,3506275.58778999979
669,4,Queens,066900,4066900,I,QN21,Middle Village,4110,6021.77137995000,1723437.32517999993
307,3,Brooklyn,030700,3030700,E,BK61,Crown Heights North,4006,7103.16596049000,2805795.30223000003
347,3,Brooklyn,034700,3034700,E,BK61,Crown Heights North,4006,5032.96704145000,1505056.73891999992
857,4,Queens,085700,4085700,E,QN22,Flushing,4103,5338.43624071000,1425026.43149999995
199,4,Queens,019900,4019900,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,21081.12944910000,17016560.01390000060
151,4,Queens,015100,4015100,I,QN70,Astoria,4101,4809.67384481000,1435760.88360000006
163,4,Queens,016300,4016300,E,QN70,Astoria,4101,7722.70849431000,2348739.49772999994
1283,4,Queens,128300,4128300,I,QN99,park-cemetery-etc-Queens,4106,28390.82763100000,21272711.27749999985
1291.03,4,Queens,129103,4129103,I,QN42,Oakland Gardens,4104,10064.94191280000,4939099.41722000018
118,1,Manhattan,011800,1011800,I,MN31,Lenox Hill-Roosevelt Island,3805,5524.54230799000,1903276.09728000010
126,1,Manhattan,012600,1012600,I,MN31,Lenox Hill-Roosevelt Island,3805,5627.42020289000,1976487.48124999995
1479,4,Queens,147900,4147900,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,15085.98503920000,9172314.95100999996
1507.02,4,Queens,150702,4150702,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,13263.54345700000,9156892.98244999908
276,2,Bronx,027600,2027600,I,BX99,park-cemetery-etc-Bronx,3703,25384.10945120000,19666084.47109999880
255,1,Manhattan,025500,1025500,E,MN36,Washington Heights South,3801,10770.81613570000,4756105.99739000015
265,1,Manhattan,026500,1026500,E,MN36,Washington Heights South,3801,6148.61201666000,2067002.72365999990
1529.01,4,Queens,152901,4152901,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,16343.93455130000,15022208.46499999985
156.02,5,Staten Island,015602,5015602,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,13472.35005330000,9487737.85063000023
170.11,5,Staten Island,017011,5017011,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,11440.72649510000,7741847.77517999988
146.04,5,Staten Island,014604,5014604,I,SI54,Great Kills,3901,14879.46624110000,12147647.76070000045
156.01,5,Staten Island,015601,5015601,I,SI54,Great Kills,3901,15808.38632920000,15400571.59160000086
348,3,Brooklyn,034800,3034800,E,BK21,Seagate-Coney Island,4018,18428.45631710000,6980020.10998000018
343,2,Bronx,034300,2034300,I,BX22,North Riverdale-Fieldston-Riverdale,3701,5043.39733155000,1318002.71560000000
435,2,Bronx,043500,2043500,E,BX99,park-cemetery-etc-Bronx,3702,45849.05782620000,72730423.78470000625
397,2,Bronx,039700,2039700,E,BX06,Belmont,3705,10993.03275960000,5542454.36266999971
399.01,2,Bronx,039901,2039901,E,BX05,Bedford Park-Fordham North,3706,5352.33636166000,1637824.63868000009
334,2,Bronx,033400,2033400,E,BX99,park-cemetery-etc-Bronx,3705,32569.11532790000,33679548.01720000058
336,2,Bronx,033600,2033600,E,BX07,Bronxdale,3704,6220.86040828000,1985172.08905999991
123.01,4,Queens,012301,4012301,I,QN72,Steinway,4101,12016.33718400000,6366924.70899000019
135,4,Queens,013500,4013500,I,QN72,Steinway,4101,5739.01053791000,1461831.56217000005
427,4,Queens,042700,4042700,E,QN25,Corona,4107,6817.94282559000,1838967.67938000010
997.03,4,Queens,099703,4099703,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,14221.48680170000,6478257.75473999977
997.04,4,Queens,099704,4099704,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,12441.84390310000,7174616.04485000018
366,4,Queens,036600,4036600,I,QN08,St. Albans,4112,11239.96992670000,3983781.73418000014
426,4,Queens,042600,4042600,I,QN08,St. Albans,4112,10032.88491840000,5597088.99519999977
76,1,Manhattan,007600,1007600,I,MN17,Midtown-Midtown South,3807,5717.63321232000,1873514.92605999997
84,1,Manhattan,008400,1008400,I,MN17,Midtown-Midtown South,3807,5690.70189035000,1862741.82426999998
1010.01,4,Queens,101001,4101001,E,QN15,Far Rockaway-Bayswater,4114,13640.57326590000,8674694.98211999983
1010.02,4,Queens,101002,4101002,I,QN15,Far Rockaway-Bayswater,4114,16827.55854470000,5984181.74792999960
90,2,Bronx,009000,2009000,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,28354.55748660000,11115829.21990000084
194,2,Bronx,019400,2019400,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,15570.65031630000,8717967.29477999918
456,2,Bronx,045600,2045600,I,BX03,Eastchester-Edenwald-Baychester,3702,28723.02910930000,9265823.93506000005
504,2,Bronx,050400,2050400,I,BX99,park-cemetery-etc-Bronx,3703,86797.84390950001,78955370.47149999440
1072.01,4,Queens,107201,4107201,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,30272.64240420000,14756841.39880000055
1072.02,4,Queens,107202,4107202,I,QN99,park-cemetery-etc-Queens,4114,186126.74220899999,74387771.96230000257
1227.01,4,Queens,122701,4122701,I,QN38,Pomonok-Flushing Heights-Hillcrest,4106,12476.63749180000,7529200.50368999969
1227.02,4,Queens,122702,4122702,E,QN38,Pomonok-Flushing Heights-Hillcrest,4106,11883.78431120000,4801785.89472999983
960,3,Brooklyn,096000,3096000,I,BK50,Canarsie,4009,11056.93806500000,4579278.37915000040
962,3,Brooklyn,096200,3096200,I,BK50,Canarsie,4009,5454.39094356000,1915516.37929999991
170.10,5,Staten Island,017010,5017010,I,SI48,Arden Heights,3901,14974.63452980000,11956615.72729999945
208.01,5,Staten Island,020801,5020801,I,SI32,Rossville-Woodrow,3901,20657.08904470000,28014702.87330000103
1032.02,4,Queens,103202,4103202,E,QN15,Far Rockaway-Bayswater,4114,11703.30889220000,7675665.46222000010
260,4,Queens,026000,4026000,E,QN01,South Jamaica,4112,7810.54509594000,1920918.66084000003
262,4,Queens,026200,4026200,E,QN01,South Jamaica,4112,6196.43749435000,1540114.87572999997
187,4,Queens,018700,4018700,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7709.65865679000,2565345.21449999977
386,3,Brooklyn,038600,3038600,E,BK26,Gravesend,4018,7289.70691082000,2704025.38941999990
398,3,Brooklyn,039800,3039800,E,BK26,Gravesend,4018,7062.93682795000,2184133.45332999993
23,3,Brooklyn,002300,3002300,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,6287.88200805000,1961451.52044999995
5,1,Manhattan,000500,1000500,I,MN99,park-cemetery-etc-Manhattan,3810,32407.89928430000,9081808.05089000054
47,3,Brooklyn,004700,3004700,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,9883.61389015000,2902478.11397999991
59,5,Staten Island,005900,5005900,I,SI35,New Brighton-Silver Lake,3903,18391.76619400000,14938623.60439999960
359,2,Bronx,035900,2035900,E,BX17,East Tremont,3705,5613.13300223000,1457478.10933999997
155,2,Bronx,015500,2015500,E,BX75,Crotona Park East,3705,5829.26567759000,1229990.21571999998
161,2,Bronx,016100,2016100,E,BX75,Crotona Park East,3705,6437.85898788000,2573146.99362999992
20,2,Bronx,002000,2002000,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,8332.25052090000,4270706.70639999956
24,2,Bronx,002400,2002400,I,BX99,park-cemetery-etc-Bronx,3709,17969.48847770000,7679184.41526000015
797.02,4,Queens,079702,4079702,E,QN22,Flushing,4103,8426.78012954000,3101915.23641999997
837,4,Queens,083700,4083700,E,QN62,Queensboro Hill,4103,13930.02666550000,8454832.14210999943
797.01,4,Queens,079701,4079701,I,QN22,Flushing,4103,5015.54421264000,1199494.69470999995
845,4,Queens,084500,4084500,E,QN22,Flushing,4103,6853.36439866000,2034223.62590000010
859,4,Queens,085900,4085900,E,QN22,Flushing,4103,6082.73940028000,1570940.91595999990
50,1,Manhattan,005000,1005000,I,MN21,Gramercy,3808,5473.38802154000,1794115.29685999989
52,1,Manhattan,005200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5790.38800111000,1815428.84808999998
200,2,Bronx,020000,2020000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,10985.00172230000,3678684.34730000002
256,2,Bronx,025600,2025600,E,BX37,Van Nest-Morris Park-Westchester Square,3704,7096.24139609000,2037862.59620000003
21,3,Brooklyn,002100,3002100,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,12554.31785620000,5692786.41174000036
191,3,Brooklyn,019100,3019100,E,BK69,Clinton Hill,4004,7816.21601993000,2721477.68469000002
539,3,Brooklyn,053900,3053900,E,BK72,Williamsburg,4001,4356.20731050000,1091631.45078999992
543,3,Brooklyn,054300,3054300,E,BK99,park-cemetery-etc-Brooklyn,4004,40177.16859680000,11179184.89240000024
241,1,Manhattan,024100,1024100,E,MN36,Washington Heights South,3801,6485.97883496000,1873432.05906000012
197,2,Bronx,019700,2019700,E,BX63,West Concourse,3708,5407.39762971000,1597102.90329000005
219,2,Bronx,021900,2021900,E,BX26,Highbridge,3708,6811.45538484000,1541640.93550999998
136,1,Manhattan,013600,1013600,I,MN32,Yorkville,3805,6238.23289995000,2358508.33197000017
138,1,Manhattan,013800,1013800,I,MN32,Yorkville,3805,5600.53108626000,1959555.68567000004
44,3,Brooklyn,004400,3004400,I,BK31,Bay Ridge,4013,9054.38558756000,4482056.54619000014
46,3,Brooklyn,004600,3004600,I,BK31,Bay Ridge,4013,10798.11802240000,3113608.54665999999
213,3,Brooklyn,021300,3021300,E,BK63,Crown Heights South,4011,7277.70763590000,1989394.62727000006
325,3,Brooklyn,032500,3032500,E,BK63,Crown Heights South,4011,6293.89377175000,1812075.23126000003
641.02,4,Queens,064102,4064102,E,QN99,park-cemetery-etc-Queens,4111,29317.71202810000,24077197.98240000010
645,4,Queens,064500,4064500,I,QN17,Forest Hills,4108,9664.90073765000,3401311.17658999981
306,4,Queens,030600,4030600,I,QN03,Springfield Gardens South-Brookville,4105,22071.36931020000,14405168.38269999996
716,4,Queens,071600,4071600,I,QN98,Airport,4105,92342.25063660000,196234454.02799999714
205.02,2,Bronx,020502,2020502,E,BX36,University Heights-Morris Heights,3707,4437.18207466000,1087823.69354999997
247,2,Bronx,024700,2024700,E,BX36,University Heights-Morris Heights,3707,7477.18367063000,1575216.40241999994
215.01,2,Bronx,021501,2021501,E,BX36,University Heights-Morris Heights,3707,5029.19956224000,986700.78803000005
215.02,2,Bronx,021502,2021502,E,BX36,University Heights-Morris Heights,3707,5946.82696427000,1682567.73708000011
552,4,Queens,055200,4055200,I,QN34,Queens Village,4105,10814.70772990000,4393479.57808999997
1301,4,Queens,130100,4130100,I,QN43,Bellerose,4105,11519.72269030000,7413875.14761000033
179,4,Queens,017900,4017900,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,9970.73413065000,5099923.79925000016
181.01,4,Queens,018101,4018101,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,5028.93848113000,1035687.69918000000
181.02,4,Queens,018102,4018102,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,5031.31274993000,1038481.12349999999
183,4,Queens,018300,4018300,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7452.57182567000,2314483.85764000006
340,3,Brooklyn,034000,3034000,E,BK21,Seagate-Coney Island,4018,7163.82644612000,1414475.85981999990
352,3,Brooklyn,035200,3035200,E,BK21,Seagate-Coney Island,4018,33071.92751230000,10708375.09420000017
638,4,Queens,063800,4063800,I,QN05,Rosedale,4105,12193.89751910000,7461044.30217000004
646,4,Queens,064600,4064600,I,QN66,Laurelton,4105,9217.80513201000,4377342.17597000021
383.02,4,Queens,038302,4038302,I,QN99,park-cemetery-etc-Queens,4107,62383.25520380000,54756538.73120000213
757.01,4,Queens,075701,4075701,I,QN17,Forest Hills,4108,8006.21078281000,2129025.87107999995
251,4,Queens,025100,4025100,E,QN63,Woodside,4109,7255.95898018000,2552973.88713000016
253.02,4,Queens,025302,4025302,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4320.60103588000,1100605.04937999998
235,4,Queens,023500,4023500,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,8499.30206776000,2754464.77674000012
253.01,4,Queens,025301,4025301,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4718.30331493000,1370376.23824999994
216,4,Queens,021600,4021600,I,QN60,Kew Gardens,4111,15185.84218960000,7046048.76912999991
773,4,Queens,077300,4077300,I,QN60,Kew Gardens,4111,9404.06618154000,3037151.22244000016
790,4,Queens,079000,4079000,I,QN76,Baisley Park,4112,7589.29930780000,2772536.79071999993
814,4,Queens,081400,4081400,I,QN55,South Ozone Park,4113,8586.53396277000,4043897.36271000002
1,4,Queens,000100,4000100,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,40345.53600320000,12286326.66750000045
7,4,Queens,000700,4000700,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,10784.84600390000,5867589.20308999997
110,2,Bronx,011000,2011000,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,26203.05595470000,21931215.29720000178
144,2,Bronx,014400,2014400,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,10082.97265850000,4208791.55437000003
43,2,Bronx,004300,2004300,E,BX39,Mott Haven-Port Morris,3710,6502.62882811000,2442986.12974999985
39,2,Bronx,003900,2003900,E,BX39,Mott Haven-Port Morris,3710,7423.61785742000,2323222.87633999996
41,2,Bronx,004100,2004100,E,BX39,Mott Haven-Port Morris,3710,6688.41306400000,1977775.75851000007
67,5,Staten Island,006700,5006700,I,SI35,New Brighton-Silver Lake,3903,16180.80618300000,10255891.69129999913
75,5,Staten Island,007500,5007500,E,SI35,New Brighton-Silver Lake,3903,10437.45009440000,5159798.27503999975
287,3,Brooklyn,028700,3028700,E,BK35,Stuyvesant Heights,4003,5919.88451102000,1601115.51104000001
289,3,Brooklyn,028900,3028900,E,BK35,Stuyvesant Heights,4003,6580.11663570000,1784157.59657000005
393,3,Brooklyn,039300,3039300,E,BK78,Bushwick South,4002,6706.90281504000,2041139.65344000002
162,3,Brooklyn,016200,3016200,I,BK31,Bay Ridge,4013,8469.83058765000,2603498.01713000005
164,3,Brooklyn,016400,3016400,I,BK31,Bay Ridge,4013,16791.08729100000,8431321.76487999968
21,1,Manhattan,002100,1002100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,6805.58635952000,2611450.44420999987
654,4,Queens,065400,4065400,I,QN05,Rosedale,4105,16379.75977310000,7524073.59511000011
680,4,Queens,068000,4068000,I,QN03,Springfield Gardens South-Brookville,4105,14993.47659760000,8262321.98441999964
99,1,Manhattan,009900,1009900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,29366.15211230000,10716041.58029999956
117,1,Manhattan,011700,1011700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,7895.05213930000,2136884.32657000003
317.03,1,Manhattan,031703,1031703,I,MN25,Battery Park City-Lower Manhattan,3810,8375.98301468000,2571696.44017999992
13,1,Manhattan,001300,1001300,I,MN25,Battery Park City-Lower Manhattan,3810,8871.35060741000,3464663.52691000002
